0
AAPL34.SA
ABCB4.SA
ABEV3.SA
ABRE11.SA
AEDU3.SA
AEFI11.SA
AELP3.SA
AGRO3.SA
ALLL3.SA
ALMI11B.SA
ALPA4.SA
ALSC3.SA
ALUP11.SA
AMAR3.SA
ANCR11B.SA
ANIM3.SA
AORE3.SA
ARTR3.SA
ARZZ3.SA
ATTB34.SA
AUTM3.SA
AXPB34.SA
BAHI3.SA
BALM4.SA
BAZA3.SA
BBAS3.SA
BBDC3.SA
BBDC4.SA
BBFI11B.SA
BBPO11.SA
BBRC11.SA
BBRK3.SA
BBSE3.SA
BBTG11.SA
BBVJ11.SA
BCFF11B.SA
BEEF3.SA
BEES3.SA
BEMA3.SA
BERK34.SA
BGIP3.SA
BGIP4.SA
BHGR3.SA
BICB4.SA
BISA3.SA
BMEB4.SA
BMIN4.SA
BMKS3.SA
BMLC11B.SA
BMTO4.SA
BOAC34.SA
BOBR4.SA
BOVA11.SA
BPFF11.SA
BPHA3.SA
BPNM4.SA
BRAP3.SA
BRAP4.SA
BRCR11.SA
BRFS3.SA
BRGE8.SA
BRIN3.SA
BRIV3.SA
BRKM3.SA
BRKM5.SA
BRML3.SA
BRPR3.SA
BRSR3.SA
BRSR6.SA
BSEV3.SA
BTOW3.SA
BTTL4.SA
BVMF3.SA
CARD3.SA
CBMA3.SA
CCHI3.SA
CCHI4.SA
CCRO3.SA
CCXC3.SA
CEBR3.SA
CEGR3.SA
CELP3.SA
CEOC11B.SA
CESP3.SA
CESP5.SA
CESP6.SA
CGAS3.SA
CGAS5.SA
CGRA3.SA
CGRA4.SA
CIEL3.SA
CLSC4.SA
CMIG3.SA
CMIG4.SA
CNES11B.SA
COCE5.SA
CPFE3.SA
CPLE3.SA
CPLE6.SA
CPRE3.SA
CRDE3.SA
CREM3.SA
CRIV3.SA
CRIV4.SA
CRUZ3.SA
CSAN3.SA
CSCO34.SA
CSHP11B.SA
CSMG3.SA
CSMO11.SA
CSNA3.SA
CTAX11.SA
CTAX3.SA
CTAX4.SA
CTIP3.SA
CTNM3.SA
CTSA4.SA
CTXT11.SA
CVCB3.SA
CYRE3.SA
CZLT33.SA
DAGB33.SA
DASA3.SA
DAYC4.SA
DIRR3.SA
DIVO11.SA
DOHL4.SA
DOVL11B.SA
DTCY3.SA
DTEX3.SA
EBTP3.SA
EBTP4.SA
ECOO11.SA
ECOR3.SA
EDGA11B.SA
EEEL3.SA
ELET3.SA
ELET6.SA
ELPL4.SA
EMBR3.SA
ENBR3.SA
ENEV3.SA
ENGI4.SA
EQTL3.SA
ESTC3.SA
ESTR4.SA
ETER3.SA
EUCA4.SA
EVEN3.SA
EXXO34.SA
EZTC3.SA
FAED11B.SA
FAMB11B.SA
FCFL11B.SA
FESA4.SA
FEXC11B.SA
FFCI11.SA
FHER3.SA
FIBR3.SA
FIIP11B.SA
FJTA3.SA
FJTA4.SA
FLMA11.SA
FLRP11B.SA
FLRY3.SA
FNAM11.SA
FRAS4.SA
FRIO3.SA
FVBI11B.SA
GETI3.SA
GETI4.SA
GFSA3.SA
GGBR3.SA
GGBR4.SA
GOAU3.SA
GOAU4.SA
GOLL4.SA
GOOG34.SA
GOVE11.SA
GPCP3.SA
GPIV33.SA
GRND3.SA
GSHP3.SA
GTDP3B.SA
GTDP4B.SA
GUAR3.SA
GUAR4.SA
GWIC11.SA
HAGA3.SA
HAGA4.SA
HBOR3.SA
HCRI11B.SA
HETA4.SA
HGBS11.SA
HGCR11.SA
HGJH11.SA
HGLG11.SA
HGRE11.SA
HGTX3.SA
HOOT4.SA
HRTP3.SA
HTMX11B.SA
HYPE3.SA
IDNT3.SA
IDVL4.SA
IGBR3.SA
IGTA3.SA
IMCH3.SA
INEP3.SA
INEP4.SA
INET3.SA
ISUS11.SA
ITLC34.SA
ITSA3.SA
ITSA4.SA
ITUB3.SA
ITUB4.SA
JBDU3.SA
JBDU4.SA
JBSS3.SA
JHSF3.SA
JSIM11.SA
JSLG3.SA
JSRE11.SA
KEPL3.SA
KLBN4.SA
KNCR11.SA
KNRI11.SA
KROT3.SA
LAME3.SA
LAME4.SA
LATM33.SA
LCAM3.SA
LEVE3.SA
LIGT3.SA
LINX3.SA
LIXC3.SA
LIXC4.SA
LLIS3.SA
LLXL3.SA
LOGN3.SA
LPSB3.SA
LREN3.SA
LUPA3.SA
MAGG3.SA
MAXR11B.SA
MBRF11.SA
MDIA3.SA
MERC4.SA
MGEL4.SA
MGLU3.SA
MILS3.SA
MLFT4.SA
MMXM11.SA
MMXM3.SA
MNDL3.SA
MNPR3.SA
MPLU3.SA
MRFG3.SA
MRVE3.SA
MSFT34.SA
MSHP11.SA
MTIG4.SA
MTSA4.SA
MULT3.SA
MWET4.SA
MXRC11.SA
MXRF11.SA
MYPK3.SA
NATU3.SA
NETC4.SA
NSLU11B.SA
NUTR3M.SA
ODPV3.SA
OGXP3.SA
OIBR3.SA
OIBR4.SA
OSXB3.SA
PCAR4.SA
PDGR3.SA
PETR3.SA
PETR4.SA
PFRM3.SA
PIBB11.SA
PINE4.SA
PLAS3.SA
PMAM3.SA
PNVL3.SA
POMO3.SA
POMO4.SA
PORD11.SA
POSI3.SA
PRBC4.SA
PRSV11.SA
PRVI3.SA
PSSA3.SA
PTBL3.SA
PTNT4.SA
QGEP3.SA
QUAL3.SA
RADL3.SA
RANI3.SA
RANI4.SA
RAPT3.SA
RAPT4.SA
RBGS11.SA
RBPR11.SA
RBRD11.SA
RBVO11.SA
RCSL3.SA
RCSL4.SA
RDES11.SA
RDNI3.SA
RDTR3.SA
RENT3.SA
RHDS3.SA
RJCP3.SA
RNAR3.SA
RNEW11.SA
RNGO11.SA
ROMI3.SA
RPAD6.SA
RPMG1.SA
RPMG3.SA
RPMG4.SA
RSID3.SA
SAAG11.SA
SANB11.SA
SANB3.SA
SANB4.SA
SAPR4.SA
SBSP3.SA
SCAR3.SA
SDIL11.SA
SEER3.SA
SFSA4.SA
SGAS3.SA
SGAS4.SA
SGPS3.SA
SHOW3.SA
SHPH11.SA
SHUL4.SA
SLCE3.SA
SLED4.SA
SMAL11.SA
SMLE3.SA
SMTO3.SA
SNSL3M.SA
SNSY5.SA
SOND5.SA
SPTW11.SA
SSBR3.SA
STBP11.SA
SULA11.SA
SUZB5.SA
TAEE11.SA
TBLE3.SA
TBOF11.SA
TCNO4.SA
TCSA3.SA
TECN3.SA
TEKA3.SA
TEKA4.SA
TELB3.SA
TELB4.SA
TEMP3.SA
