Ativo
AALR3.SA
AAPL34.SA
ABCB4.SA
ABEV3.SA
AFLT3.SA
AGRO3.SA
ALPA3.SA
ALPA4.SA
ALUP3.SA
ALUP4.SA
ALUP11.SA
APER3.SA
ARZZ3.SA
ATTB34.SA
B3SA3.SA
BAUH4.SA
BBAS3.SA
BBDC3.SA
BBDC4.SA
BBSE3.SA
BCSA34.SA
BEEF3.SA
BEES3.SA
BEES4.SA
BGIP4.SA
BMEB3.SA
BMEB4.SA
BMGB4.SA
BMKS3.SA
BNBR3.SA
BOAC34.SA
BPAC3.SA
BPAC5.SA
BPAC11.SA
BPAN4.SA
BRAP3.SA
BRAP4.SA
BRGE5.SA
BRGE8.SA
BRGE11.SA
BRIV4.SA
BRPR3.SA
BRSR3.SA
BRSR6.SA
CAML3.SA
CBEE3.SA
CCRO3.SA
CEAB3.SA
CEBR3.SA
CEBR5.SA
CEBR6.SA
CEEB3.SA
CEGR3.SA
CGAS3.SA
CGAS5.SA
CGRA3.SA
CGRA4.SA
CHVX34.SA
CIEL3.SA
CLSC4.SA
CMCS34.SA
CMIG3.SA
CMIG4.SA
COCE5.SA
COPH34.SA
COWC34.SA
CPFE3.SA
CPLE3.SA
CPLE6.SA
CRDE3.SA
CRFB3.SA
CRIV3.SA
CRIV4.SA
CRPG5.SA
CRPG6.SA
CSAB4.SA
CSAN3.SA
CSMG3.SA
CSNA3.SA
CTGP34.SA
CTSA3.SA
CTSA4.SA
CVSH34.SA
CYRE3.SA
DASA3.SA
DIRR3.SA
EALT3.SA
EALT4.SA
EGIE3.SA
EKTR3.SA
EKTR4.SA
ELET3.SA
ELET6.SA
EMAE4.SA
ENAT3.SA
ENBR3.SA
ENGI3.SA
ENGI4.SA
ENMT4.SA
EQPA3.SA
EQPA6.SA
EQPA7.SA
EQTL3.SA
EUCA3.SA
EUCA4.SA
EVEN3.SA
EXXO34.SA
EZTC3.SA
FESA4.SA
FLRY3.SA
FRAS3.SA
GEOO34.SA
GEPA3.SA
GEPA4.SA
GGBR3.SA
GGBR4.SA
GOAU3.SA
GOAU4.SA
GPRK34.SA
GRND3.SA
GUAR3.SA
HAPV3.SA
HOME34.SA
HYPE3.SA
IBMB34.SA
IRBR3.SA
ITLC34.SA
ITSA3.SA
ITSA4.SA
ITUB3.SA
ITUB4.SA
JBSS3.SA
JHSF3.SA
JNJB34.SA
JPMC34.SA
K1SS34.SA
KEPL3.SA
KLBN3.SA
KLBN4.SA
KLBN11.SA
LEVE3.SA
LOGG3.SA
LREN3.SA
LUXM4.SA
MACY34.SA
MCDC34.SA
MDIA3.SA
MERC4.SA
MGLU3.SA
MOAR3.SA
MOVI3.SA
MRVE3.SA
MSCD34.SA
MSFT34.SA
MTSA4.SA
MULT3.SA
MYPK3.SA
NEOE3.SA
ODPV3.SA
OFSA3.SA
PARD3.SA
PEPB34.SA
PETR3.SA
PETR4.SA
PFIZ34.SA
PGCO34.SA
POMO3.SA
POMO4.SA
POSI3.SA
PSSA3.SA
PTBL3.SA
QUAL3.SA
RADL3.SA
RANI3.SA
RAPT3.SA
RAPT4.SA
RDNI3.SA
REDE3.SA
RENT3.SA
ROMI3.SA
RPAD3.SA
RPAD5.SA
RPAD6.SA
SANB3.SA
SANB4.SA
SANB11.SA
SAPR3.SA
SAPR4.SA
SAPR11.SA
SBSP3.SA
SBUB34.SA
SCAR3.SA
SEER3.SA
SHUL4.SA
SLCE3.SA
SMTO3.SA
STBP3.SA
SULA3.SA
SULA4.SA
SULA11.SA
TAEE3.SA
TAEE4.SA
TAEE11.SA
TEND3.SA
TEXA34.SA
TGMA3.SA
TOTS3.SA
TRIS3.SA
TRPL3.SA
TRPL4.SA
UCAS3.SA
UGPA3.SA
UNHH34.SA
UNIP3.SA
UNIP5.SA
UNIP6.SA
USIM3.SA
USIM5.SA
USSX34.SA
VALE3.SA
VERZ34.SA
VISA34.SA
VIVA3.SA
VIVT3.SA
WALM34.SA
WEGE3.SA
WFCO34.SA
WHRL3.SA
WHRL4.SA
WIZS3.SA
WLMM3.SA
WLMM4.SA
XRXB34.SA
YDUQ3.SA
BRCR11.SA
ABTT34.SA
ABUD34.SA
ACNB34.SA
ADPR34.SA
AMGN34.SA
ASML34.SA
AVGO34.SA
AWII34.SA
AXPB34.SA
