Ativo
ABCB4.SA
AFLT3.SA
AGRO3.SA
ALPA4.SA
AMAR3.SA
ARZZ3.SA
BBAS3.SA
BBDC3.SA
BBDC4.SA
BDLL4.SA
BGIP4.SA
BMEB4.SA
BMIN4.SA
BMKS3.SA
BNBR3.SA
BRAP3.SA
BRAP4.SA
BRFS3.SA
BRIV3.SA
BRIV4.SA
BRML3.SA
BRPR3.SA
BRSR6.SA
CBEE3.SA
CCRO3.SA
CEBR5.SA
CEBR6.SA
CEDO4.SA
CGAS3.SA
CGAS5.SA
CGRA3.SA
CGRA4.SA
CIEL3.SA
CMIG3.SA
CMIG4.SA
COCE3.SA
COCE5.SA
CPFE3.SA
CPLE3.SA
CPLE6.SA
CRIV3.SA
CRIV4.SA
CSAN3.SA
CSMG3.SA
CSNA3.SA
CTSA3.SA
CTSA4.SA
CYRE3.SA
DASA3.SA
DIRR3.SA
DOHL4.SA
EALT4.SA
ECOR3.SA
EKTR3.SA
EKTR4.SA
ELET3.SA
ELET6.SA
EMBR3.SA
ENBR3.SA
EQTL3.SA
ETER3.SA
EUCA4.SA
EVEN3.SA
EZTC3.SA
FESA4.SA
FLRY3.SA
FRAS3.SA
GEPA4.SA
GFSA3.SA
GGBR3.SA
GGBR4.SA
GOAU3.SA
GOAU4.SA
GRND3.SA
GUAR3.SA
HBOR3.SA
HBTS5.SA
HYPE3.SA
ITSA3.SA
ITSA4.SA
ITUB3.SA
ITUB4.SA
JBSS3.SA
JFEN3.SA
JHSF3.SA
KEPL3.SA
KLBN3.SA
KLBN4.SA
LEVE3.SA
LIGT3.SA
LIPR3.SA
LLIS3.SA
LPSB3.SA
LREN3.SA
LUXM4.SA
MDIA3.SA
MILS3.SA
MRVE3.SA
MULT3.SA
MYPK3.SA
ODPV3.SA
OIBR3.SA
OIBR4.SA
PATI3.SA
PATI4.SA
PETR3.SA
PETR4.SA
PFRM3.SA
PINE4.SA
PNVL3.SA
POMO3.SA
POMO4.SA
POSI3.SA
PSSA3.SA
PTBL3.SA
PTNT4.SA
RADL3.SA
RANI3.SA
RAPT3.SA
RAPT4.SA
RDNI3.SA
RENT3.SA
SANB11.SA
SANB3.SA
SANB4.SA
SAPR4.SA
SBSP3.SA
SCAR3.SA
SHUL4.SA
SLCE3.SA
SLED4.SA
SMTO3.SA
SULA11.SA
TAEE11.SA
TECN3.SA
TGMA3.SA
TOTS3.SA
TPIS3.SA
TRIS3.SA
TRPL3.SA
TRPL4.SA
TUPY3.SA
UCAS3.SA
UGPA3.SA
UNIP5.SA
UNIP6.SA
VALE3.SA
VIVT3.SA
VLID3.SA
WEGE3.SA
WHRL3.SA
WHRL4.SA
ALPA3.SA
BMEB3.SA
BRSR3.SA
BRSR5.SA
ENGI3.SA
ENGI4.SA
SOND6.SA
UNIP3.SA
BEES4.SA
CSRN5.SA
SOND5.SA
BAHI3.SA
BRGE11.SA
CSAB4.SA
CSRN6.SA
MOAR3.SA
BMIN3.SA
BRGE12.SA
MERC3.SA
RPAD5.SA
PEAB4.SA
BRGE6.SA
CEDO3.SA
CEEB3.SA
FESA3.SA
ENGI11.SA
BRGE8.SA
MERC4.SA
SLED3.SA
BALM4.SA
CSRN3.SA
JOPA4.SA
TKNO4.SA
CSAB3.SA
PEAB3.SA
CEBR3.SA
BRGE5.SA
BRGE3.SA
CASN3.SA
JOPA3.SA
CEGR3.SA
BSLI3.SA
ELET5.SA
CEEB5.SA
PTNT3.SA
BDLL3.SA
CPLE5.SA
BBSE3.SA
BGIP3.SA
BSLI4.SA
GEPA3.SA
SAPR3.SA
AAPL34.SA
ABTT34.SA
ARMT34.SA
ATTB34.SA
AXPB34.SA
CMCS34.SA
COCA34.SA
CSCO34.SA
EXXO34.SA
FDMO34.SA
GEOO34.SA
HOME34.SA
ITLC34.SA
LILY34.SA
MCDC34.SA
MMMC34.SA
MSFT34.SA
ORCL34.SA
PEPB34.SA
PFIZ34.SA
PHMO34.SA
UPSS34.SA
WALM34.SA
WFCO34.SA
AMGN34.SA
BOAC34.SA
BOEI34.SA
CATP34.SA
CHVX34.SA
COLG34.SA
COPH34.SA
CTGP34.SA
DISB34.SA
FCXO34.SA
GSGI34.SA
HALI34.SA
HONB34.SA
HPQB34.SA
IBMB34.SA
JPMC34.SA
LMTB34.SA
MRCK34.SA
MSCD34.SA
NIKE34.SA
QCOM34.SA
VERZ34.SA
MSBR34.SA
JNJB34.SA
PGCO34.SA
SLBG34.SA
VISA34.SA
FDXB34.SA
BMYB34.SA
XRXB34.SA
ABEV3.SA
SBUB34.SA
