Ativo
AAPL34.SA
ABCB4.SA
ABEV3.SA
ABTT34.SA
AGRO3.SA
ALPA3.SA
ALPA4.SA
ALUP11.SA
AMGN34.SA
ANIM3.SA
ARZZ3.SA
AXPB34.SA
BAUH4.SA
BBAS3.SA
BBDC3.SA
BBDC4.SA
BBSE3.SA
BEES3.SA
BEES4.SA
BGIP4.SA
BMEB3.SA
BMKS3.SA
BOAC34.SA
BPAN4.SA
BRAP3.SA
BRAP4.SA
BRFS3.SA
BRKM3.SA
BRKM5.SA
BRSR6.SA
CCRO3.SA
CGAS5.SA
CGRA3.SA
CGRA4.SA
CHVX34.SA
CIEL3.SA
CLSC4.SA
CMCS34.SA
CMIG3.SA
CMIG4.SA
COCA34.SA
COCE5.SA
COLG34.SA
CPFE3.SA
CPLE3.SA
CPLE6.SA
CRPG5.SA
CSAN3.SA
CSMG3.SA
CTGP34.SA
CVCB3.SA
CYRE3.SA
DASA3.SA
DIRR3.SA
DISB34.SA
ECOR3.SA
EMAE4.SA
EMBR3.SA
ENBR3.SA
ENGI11.SA
ENGI3.SA
ENGI4.SA
EQTL3.SA
EUCA4.SA
EVEN3.SA
EXXO34.SA
EZTC3.SA
FDMO34.SA
FESA3.SA
FESA4.SA
FLRY3.SA
FRAS3.SA
GEOO34.SA
GEPA4.SA
GFSA3.SA
GGBR3.SA
GGBR4.SA
GRND3.SA
GSGI34.SA
GUAR3.SA
HBOR3.SA
HOME34.SA
HSHY34.SA
HYPE3.SA
ITLC34.SA
ITSA3.SA
ITSA4.SA
ITUB3.SA
ITUB4.SA
JBSS3.SA
JNJB34.SA
JPMC34.SA
KEPL3.SA
KLBN11.SA
KLBN3.SA
KLBN4.SA
LEVE3.SA
LIGT3.SA
LILY34.SA
LMTB34.SA
LREN3.SA
MCDC34.SA
MDIA3.SA
MDLZ34.SA
METB34.SA
MOSC34.SA
MRCK34.SA
MRVE3.SA
MSCD34.SA
MSFT34.SA
MTSA4.SA
MULT3.SA
MYPK3.SA
NIKE34.SA
ODPV3.SA
OFSA3.SA
ORCL34.SA
PEAB3.SA
PEPB34.SA
PFIZ34.SA
PGCO34.SA
PINE4.SA
PMAM3.SA
PNVL3.SA
POMO3.SA
POMO4.SA
PSSA3.SA
PTBL3.SA
QUAL3.SA
RADL3.SA
RDNI3.SA
RENT3.SA
RNEW11.SA
ROMI3.SA
SANB11.SA
SANB3.SA
SANB4.SA
SAPR3.SA
SAPR4.SA
SBSP3.SA
SBUB34.SA
SCAR3.SA
SEER3.SA
SHOW3.SA
SHUL4.SA
SLBG34.SA
SLCE3.SA
SMTO3.SA
SULA11.SA
TAEE11.SA
TCSA3.SA
TECN3.SA
TOTS3.SA
TPIS3.SA
TRIS3.SA
TRPL4.SA
TUPY3.SA
UGPA3.SA
UNIP5.SA
UNIP6.SA
UPAC34.SA
VALE3.SA
VERZ34.SA
VISA34.SA
VIVT3.SA
VLID3.SA
WEGE3.SA
WFCO34.SA
ATTB34.SA
BMEB4.SA
BMIN4.SA
BRIV3.SA
CGAS3.SA
COPH34.SA
REDE3.SA
TRPL3.SA
WALM34.SA
BALM4.SA
CRIV3.SA
DHER34.SA
ENMT3.SA
MOAR3.SA
BMYB34.SA
CEEB3.SA
FDXB34.SA
HALI34.SA
MMMC34.SA
TEXA34.SA
UPSS34.SA
BRIV4.SA
CRIV4.SA
CSCO34.SA
IBMB34.SA
PTNT4.SA
BGIP3.SA
BOEI34.SA
BRGE12.SA
BRGE3.SA
CEGR3.SA
KMBB34.SA
MSBR34.SA
UNIP3.SA
WUNI34.SA
EALT4.SA
KHCB34.SA
SHUL3.SA
BRGE11.SA
BRSR5.SA
BRSR3.SA
CRPG6.SA
CSRN3.SA
EALT3.SA
CEEB5.SA
GDBR34.SA
HBTS5.SA
PEAB4.SA
CATP34.SA
ENMT4.SA
RNEW3.SA
RPAD5.SA
AFLT3.SA
EKTR4.SA
JOPA3.SA
LIPR3.SA
MSPA4.SA
MSPA3.SA
BNBR3.SA
COCE3.SA
PCAR3.SA
CLSC3.SA
USBC34.SA
BRKM6.SA
PATI4.SA
CSRN5.SA
FIGE3.SA
JOPA4.SA
EUCA3.SA
MERC4.SA
ACNB34.SA
EKTR3.SA
TGTB34.SA
BRGE6.SA
HPQB34.SA
BRGE8.SA
CSAB4.SA
CASN4.SA
COTY34.SA
CSAB3.SA
HONB34.SA
CSRN6.SA
PATI3.SA
GEPA3.SA
CASN3.SA
BRGE5.SA
BOXP34.SA
BSLI4.SA
MTSA3.SA
CORR4.SA
MDTC34.SA
QCOM34.SA
EGIE3.SA
BBYY34.SA
VLOE34.SA
BMIN3.SA
PTNT3.SA
DUKB34.SA
AIGB34.SA
GMCO34.SA
