Ativo
AAPL34.SA
ABCB4.SA
ABEV3.SA
AFLT3.SA
AGRO3.SA
ALPA4.SA
ALUP11.SA
ALUP3.SA
ALUP4.SA
ANIM3.SA
ARZZ3.SA
ATTB34.SA
BAUH4.SA
BBAS3.SA
BBDC3.SA
BBDC4.SA
BBSE3.SA
BEES3.SA
BEES4.SA
BGIP4.SA
BMEB4.SA
BMIN4.SA
BMKS3.SA
BOAC34.SA
BPAC11.SA
BPAC3.SA
BPAC5.SA
BPAN4.SA
BRAP3.SA
BRAP4.SA
BRIV4.SA
BRKM5.SA
BRML3.SA
BRPR3.SA
BRSR3.SA
BRSR6.SA
CAML3.SA
CCRO3.SA
CGAS3.SA
CGAS5.SA
CGRA3.SA
CGRA4.SA
CHVX34.SA
CIEL3.SA
CLSC4.SA
CMCS34.SA
CMIG3.SA
CMIG4.SA
COCA34.SA
COCE5.SA
CPFE3.SA
CPLE3.SA
CPLE6.SA
CRFB3.SA
CRIV4.SA
CRPG5.SA
CSAN3.SA
CSCO34.SA
CSMG3.SA
CSNA3.SA
CTGP34.SA
CTSA3.SA
CVCB3.SA
CYRE3.SA
DIRR3.SA
DISB34.SA
DOHL4.SA
ECOR3.SA
EGIE3.SA
EMAE4.SA
EMBR3.SA
ENBR3.SA
EQTL3.SA
EUCA4.SA
EXXO34.SA
EZTC3.SA
FESA4.SA
FLRY3.SA
FRAS3.SA
GEOO34.SA
GEPA4.SA
GGBR3.SA
GGBR4.SA
GOAU3.SA
GOAU4.SA
GRND3.SA
GUAR3.SA
HOME34.SA
HYPE3.SA
IRBR3.SA
ITLC34.SA
ITSA3.SA
ITSA4.SA
ITUB3.SA
ITUB4.SA
JBSS3.SA
JNJB34.SA
JPMC34.SA
KLBN11.SA
KLBN3.SA
KLBN4.SA
LEVE3.SA
LIGT3.SA
LLIS3.SA
LMTB34.SA
LREN3.SA
MDIA3.SA
MEAL3.SA
MGLU3.SA
MMMC34.SA
MOAR3.SA
MOVI3.SA
MRVE3.SA
MSFT34.SA
MTSA4.SA
MULT3.SA
MYPK3.SA
ODPV3.SA
OFSA3.SA
ORCL34.SA
PARD3.SA
PEPB34.SA
PETR3.SA
PETR4.SA
PFIZ34.SA
PGCO34.SA
PNVL3.SA
POMO3.SA
POMO4.SA
PSSA3.SA
PTBL3.SA
PTNT4.SA
QUAL3.SA
RADL3.SA
RAPT3.SA
RAPT4.SA
REDE3.SA
RENT3.SA
ROMI3.SA
SANB11.SA
SANB3.SA
SANB4.SA
SAPR11.SA
SAPR3.SA
SAPR4.SA
SBSP3.SA
SEER3.SA
SHOW3.SA
SHUL4.SA
SLCE3.SA
SLED3.SA
SLED4.SA
SMTO3.SA
STBP3.SA
SULA11.SA
SULA3.SA
SUZB3.SA
TAEE11.SA
TEND3.SA
TGMA3.SA
TOTS3.SA
TPIS3.SA
TRIS3.SA
TRPL3.SA
TRPL4.SA
TUPY3.SA
UGPA3.SA
UNIP3.SA
UNIP5.SA
UNIP6.SA
USIM3.SA
USIM5.SA
VALE3.SA
VERZ34.SA
VISA34.SA
VIVT3.SA
VLID3.SA
VLOE34.SA
WALM34.SA
WEGE3.SA
WFCO34.SA
WHRL3.SA
WHRL4.SA
WIZS3.SA
ABBV34.SA
ABTT34.SA
ACNB34.SA
ALPA3.SA
AMGN34.SA
ARMT34.SA
AXPB34.SA
BLAK34.SA
BMYB34.SA
BONY34.SA
CATP34.SA
CEBR3.SA
COLG34.SA
COWC34.SA
CRIV3.SA
CRPG6.SA
CVSH34.SA
DASA3.SA
DHER34.SA
EALT4.SA
ENGI3.SA
FESA3.SA
FMXB34.SA
GEPA3.SA
GILD34.SA
GSGI34.SA
HALI34.SA
HONB34.SA
HPQB34.SA
IBMB34.SA
KHCB34.SA
LILY34.SA
MCDC34.SA
MDTC34.SA
MRCK34.SA
MSBR34.SA
MSCD34.SA
PATI3.SA
PEAB3.SA
PEAB4.SA
QCOM34.SA
ROST34.SA
SBUB34.SA
SCHW34.SA
SLBG34.SA
SULA4.SA
TAEE3.SA
TAEE4.SA
TEXA34.SA
TGTB34.SA
TMOS34.SA
UPAC34.SA
UPSS34.SA
USBC34.SA
AALL34.SA
AIGB34.SA
BBYY34.SA
BGIP3.SA
BMIN3.SA
BOEI34.SA
BRGE6.SA
CEBR6.SA
COPH34.SA
CTSA4.SA
CTSH34.SA
DEAI34.SA
DUKB34.SA
ENGI4.SA
FCXO34.SA
FDMO34.SA
GDBR34.SA
GMCO34.SA
GPSI34.SA
HSHY34.SA
JOPA3.SA
KMBB34.SA
MDLZ34.SA
METB34.SA
MOSC34.SA
NIKE34.SA
PATI4.SA
TRVC34.SA
UBSG34.SA
USSX34.SA
WUNI34.SA
BNBR3.SA
BRKM3.SA
BRSR5.SA
CSAB3.SA
HBTS5.SA
JOPA4.SA
MERC4.SA
USIM6.SA
ARNC34.SA
CRPG3.SA
CEEB3.SA
EUCA3.SA
CEEB5.SA
SOND5.SA
COTY34.SA
FDXB34.SA
BOXP34.SA
BRGE8.SA
CEBR5.SA
RPAD5.SA
COCE3.SA
MRSA5B.SA
BRGE3.SA
MSPA3.SA
MSPA4.SA
LIPR3.SA
SOND6.SA
CSRN3.SA
BALM4.SA
ENMT4.SA
BRGE11.SA
CLSC3.SA
BALM3.SA
PCAR3.SA
CSRN6.SA
CEGR3.SA
MACY34.SA
CSAB4.SA
BSLI4.SA
PTNT3.SA
BRGE5.SA
MRSA6B.SA
B3SA3.SA
ENMT3.SA
BSLI3.SA
CSRN5.SA
HAPV3.SA
CPLE5.SA
EALT3.SA
MTSA3.SA
LUXM4.SA
MERC3.SA
DOHL3.SA
CALI3.SA
