Ativo
ABCB4.SA
AFLT3.SA
AMAR3.SA
ARZZ3.SA
BBAS3.SA
BBDC3.SA
BBDC4.SA
BDLL4.SA
BEEF3.SA
BEES3.SA
BEES4.SA
BMIN4.SA
BRAP3.SA
BRAP4.SA
BRGE3.SA
BRIV3.SA
BRIV4.SA
BRKM3.SA
BRKM5.SA
BRML3.SA
BRPR3.SA
BRSR5.SA
BRSR6.SA
BSLI3.SA
BSLI4.SA
CBEE3.SA
CCRO3.SA
CGAS3.SA
CGAS5.SA
CGRA3.SA
CGRA4.SA
CIEL3.SA
CMIG3.SA
CMIG4.SA
COCE3.SA
COCE5.SA
CPFE3.SA
CPLE6.SA
CRDE3.SA
CRIV4.SA
CSAN3.SA
CSMG3.SA
CSNA3.SA
CYRE3.SA
DASA3.SA
DIRR3.SA
ECOR3.SA
ELET3.SA
ELET6.SA
EMBR3.SA
ENBR3.SA
ENGI11.SA
ENGI3.SA
ETER3.SA
EUCA4.SA
EVEN3.SA
EZTC3.SA
FESA4.SA
FLRY3.SA
GGBR3.SA
GGBR4.SA
GOAU3.SA
GOAU4.SA
GRND3.SA
GUAR3.SA
HBOR3.SA
ITSA3.SA
ITSA4.SA
ITUB3.SA
ITUB4.SA
JHSF3.SA
KLBN4.SA
LEVE3.SA
LIGT3.SA
LLIS3.SA
LPSB3.SA
LREN3.SA
MGLU3.SA
MILS3.SA
MOAR3.SA
MRVE3.SA
MULT3.SA
MYPK3.SA
ODPV3.SA
PDGR3.SA
PETR3.SA
PETR4.SA
PINE4.SA
PLAS3.SA
POMO3.SA
POMO4.SA
PSSA3.SA
PTBL3.SA
RADL3.SA
RAPT4.SA
RENT3.SA
RSID3.SA
SANB11.SA
SANB3.SA
SANB4.SA
SAPR4.SA
SBSP3.SA
SCAR3.SA
SHOW3.SA
SLCE3.SA
SMTO3.SA
SULA11.SA
TCSA3.SA
TECN3.SA
TGMA3.SA
TOTS3.SA
TPIS3.SA
TRPL3.SA
TRPL4.SA
UGPA3.SA
UNIP3.SA
UNIP6.SA
USIM3.SA
USIM5.SA
VALE3.SA
VIVT3.SA
VLID3.SA
WEGE3.SA
WHRL4.SA
ALPA3.SA
BGIP4.SA
BMEB3.SA
BMKS3.SA
BRSR3.SA
ENGI4.SA
JFEN3.SA
PFRM3.SA
TUPY3.SA
UNIP5.SA
CTSA3.SA
CTSA4.SA
DOHL4.SA
RANI3.SA
WHRL3.SA
CSAB4.SA
KLBN3.SA
MERC4.SA
RPAD6.SA
BRGE11.SA
CSAB3.SA
EKTR4.SA
PEAB3.SA
PEAB4.SA
RPAD5.SA
TKNO4.SA
BNBR3.SA
SOND3.SA
BAHI3.SA
RAPT3.SA
PATI4.SA
CEEB3.SA
CSRN3.SA
GEPA3.SA
MTSA4.SA
LIPR3.SA
SHUL4.SA
CEDO3.SA
CEGR3.SA
CSRN5.SA
CSRN6.SA
FESA3.SA
SLED3.SA
CLSC4.SA
BGIP3.SA
CLSC3.SA
RPAD3.SA
BRKM6.SA
PATI3.SA
CEDO4.SA
GEPA4.SA
LUXM4.SA
SOND5.SA
CEEB5.SA
JOPA3.SA
FRAS3.SA
BMIN3.SA
JOPA4.SA
EUCA3.SA
BRGE8.SA
OIBR3.SA
OIBR4.SA
FIGE3.SA
SOND6.SA
CASN4.SA
CASN3.SA
TAEE11.SA
BRGE6.SA
MERC3.SA
EKTR3.SA
BALM4.SA
