Ativo
AAPL34.SA
ABCB4.SA
ABEV3.SA
AGRO3.SA
ALPA3.SA
ALPA4.SA
ALUP11.SA
AMAR3.SA
AMGN34.SA
ANIM3.SA
ARZZ3.SA
ATTB34.SA
AZEV4.SA
BAUH4.SA
BBAS3.SA
BBDC3.SA
BBDC4.SA
BBSE3.SA
BDLL4.SA
BEES3.SA
BGIP4.SA
BMIN4.SA
BOAC34.SA
BPAN4.SA
BRAP3.SA
BRAP4.SA
BRFS3.SA
BRKM3.SA
BRKM5.SA
BRML3.SA
BRPR3.SA
BRSR6.SA
CCRO3.SA
CGAS5.SA
CGRA3.SA
CGRA4.SA
CHVX34.SA
CIEL3.SA
CLSC4.SA
CMIG3.SA
CMIG4.SA
COCA34.SA
COCE5.SA
COLG34.SA
COPH34.SA
CPLE3.SA
CPLE6.SA
CRIV4.SA
CSAB4.SA
CSAN3.SA
CSMG3.SA
CSNA3.SA
CTGP34.SA
CVCB3.SA
CYRE3.SA
DASA3.SA
DIRR3.SA
DISB34.SA
DOHL4.SA
EALT4.SA
ECOR3.SA
ELET6.SA
EMBR3.SA
ENBR3.SA
ENGI4.SA
EQTL3.SA
ETER3.SA
EUCA4.SA
EVEN3.SA
EXXO34.SA
EZTC3.SA
FESA4.SA
FLRY3.SA
GEOO34.SA
GGBR3.SA
GGBR4.SA
GOAU3.SA
GOAU4.SA
GRND3.SA
GSGI34.SA
GUAR3.SA
HBOR3.SA
HOME34.SA
IBMB34.SA
ITLC34.SA
ITSA3.SA
ITSA4.SA
ITUB3.SA
ITUB4.SA
JBSS3.SA
JNJB34.SA
JOPA3.SA
JPMC34.SA
KEPL3.SA
KLBN11.SA
KLBN4.SA
LEVE3.SA
LIGT3.SA
LPSB3.SA
LREN3.SA
MDIA3.SA
MGLU3.SA
MMMC34.SA
MRCK34.SA
MRVE3.SA
MSCD34.SA
MSFT34.SA
MULT3.SA
MYPK3.SA
NIKE34.SA
ODPV3.SA
PFIZ34.SA
PGCO34.SA
PINE4.SA
PNVL3.SA
POMO3.SA
POMO4.SA
POSI3.SA
PSSA3.SA
QUAL3.SA
RADL3.SA
RANI3.SA
RAPT3.SA
RAPT4.SA
RDNI3.SA
RENT3.SA
ROMI3.SA
SANB11.SA
SANB3.SA
SANB4.SA
SAPR4.SA
SBSP3.SA
SBUB34.SA
SCAR3.SA
SEER3.SA
SHUL4.SA
SLCE3.SA
SLED4.SA
SMTO3.SA
SULA11.SA
TAEE11.SA
TCNO3.SA
TCNO4.SA
TCSA3.SA
TECN3.SA
TGMA3.SA
TOTS3.SA
TPIS3.SA
TRIS3.SA
TRPL4.SA
TUPY3.SA
UCAS3.SA
UGPA3.SA
UNIP5.SA
UNIP6.SA
USIM3.SA
USIM5.SA
VALE3.SA
VERZ34.SA
VISA34.SA
VIVT3.SA
VLID3.SA
WALM34.SA
WEGE3.SA
WFCO34.SA
WHRL3.SA
WHRL4.SA
AXPB34.SA
BEES4.SA
BMEB3.SA
BMEB4.SA
BMYB34.SA
BRIV3.SA
BRIV4.SA
CBEE3.SA
CGAS3.SA
CMCS34.SA
CSCO34.SA
CTSA4.SA
EKTR4.SA
FDMO34.SA
FDXB34.SA
LMTB34.SA
MTSA4.SA
OFSA3.SA
PEPB34.SA
PTBL3.SA
QCOM34.SA
SLBG34.SA
BAHI3.SA
FRAS3.SA
MCDC34.SA
PEAB4.SA
RPAD5.SA
SOND6.SA
BALM4.SA
BMKS3.SA
BNBR3.SA
BRSR3.SA
BRSR5.SA
UNIP3.SA
BGIP3.SA
BOEI34.SA
CATP34.SA
HBTS5.SA
ORCL34.SA
CTSA3.SA
GEPA4.SA
TRPL3.SA
PATI4.SA
BRGE3.SA
CEEB3.SA
CSAB3.SA
CSRN5.SA
SLED3.SA
SOND5.SA
AZEV3.SA
BRGE11.SA
MERC4.SA
BRGE8.SA
ABTT34.SA
ARMT34.SA
HPQB34.SA
LILY34.SA
MSBR34.SA
UPSS34.SA
CEEB5.SA
TKNO4.SA
COCE3.SA
HALI34.SA
JOPA4.SA
ENGI3.SA
PTNT4.SA
RPAD3.SA
PTNT3.SA
USBC34.SA
FCXO34.SA
AFLT3.SA
BSLI3.SA
BSLI4.SA
LUXM4.SA
MOAR3.SA
USIM6.SA
BRGE12.SA
RPAD6.SA
CSRN6.SA
CSRN3.SA
ENMT3.SA
ELET5.SA
PEAB3.SA
BMIN3.SA
BRKM6.SA
FESA3.SA
MTSA3.SA
EUCA3.SA
CEGR3.SA
BRGE6.SA
DOHL3.SA
CPLE5.SA
GEPA3.SA
SAPR3.SA
ENMT4.SA
CASN4.SA
BRGE5.SA
PCAR3.SA
UPAC34.SA
DHER34.SA
MDLZ34.SA
COTY34.SA
EALT3.SA
TEXA34.SA
ACNB34.SA
BONY34.SA
KMBB34.SA
METB34.SA
TGTB34.SA
PATI3.SA
CLSC3.SA
GDBR34.SA
HSHY34.SA
MOSC34.SA
WUNI34.SA
KHCB34.SA
